ID	LABEL	SR26	SR27	SR28
SR_28371	UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread			28371
SR_28372	UDI'S, Gluten Free, Soft & Hearty Whole Grain Bread			28372
SR_28373	UDI'S, Gluten Free, Whole Grain Dinner Rolls			28373
SR_28374	VAN'S, Gluten Free, Totally Original Pancakes			28374
SR_28375	VAN'S, Gluten Free, Totally Original Waffles			28375
SR_28376	VAN'S, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free			28376
SR_28377	PEPPERIDGE FARM, 100% Whole Wheat Hamburger Buns			28377
SR_28378	PEPPERIDGE FARM, Cinnamon Swirl Bread			28378
SR_28379	PEPPERIDGE FARM, Raisin Cinnamon Swirl Bread			28379
SR_28380	PEPPERIDGE FARM, Whole Grain 15 Grain Bread			28380
SR_28381	PEPPERIDGE FARM, Farmhouse Hearty White Bread			28381
SR_28382	PEPPERIDGE FARM, Farmhouse Oatmeal Bread			28382
SR_28383	PEPPERIDGE FARM, Whole Grain 100% Whole Wheat Bread			28383
SR_28384	PEPPERIDGE FARM, Farmhouse Sourdough Bread			28384
SR_28385	PEPPERIDGE FARM, Jewish Rye Bread (Seedless)			28385
SR_28386	PEPPERIDGE FARM, Pumpernickel Bread			28386
SR_28387	PEPPERIDGE FARM, Hamburger Buns w/Sesame			28387
SR_28388	PEPPERIDGE FARM, Deli Swirl Bread			28388
SR_28389	PEPPERIDGE FARM, White Bread			28389
SR_28390	PEPPERIDGE FARM, Light Style Wheat Bread			28390
SR_28391	PEPPERIDGE FARM, Seeded Jewish Rye Bread			28391
SR_28392	PEPPERIDGE FARM, Farmhouse 100% Whole Wheat Bread			28392
SR_28393	PEPPERIDGE FARM, White Hoagie Roll			28393
SR_28394	PEPPERIDGE FARM, Hamburger Bun			28394
SR_28395	PEPPERIDGE FARM, Whole Grain Honey Whole Wheat Bread			28395
SR_28396	PEPPERIDGE FARM, Whole Grain Oatmeal Bread			28396
SR_28397	Bread, multi-grain (includes whole-grain)			28397
SR_28399	Cookies, animal crackers (includes arrowroot, tea biscuits)			28399
SR_31001	CAMPBELL'S, Tomato juice	31001	31001	31001
SR_31002	CAMPBELL'S, Tomato juice, low sodium	31002	31002	31002
SR_31005	CAMPBELL'S, V8 Vegetable Juice, Organic V8	31005	31005	31005
SR_31006	CAMPBELL'S, Organic Tomato juice	31006	31006	31006
SR_31007	HEALTHY REQUEST Tomato juice	31007	31007	31007
SR_31008	CAMPBELL'S, V8 100% Vegetable Juice	31008	31008	31008
SR_31010	CAMPBELL'S, V8 Vegetable Juice, Essential Antioxidants V8	31010	31010	31010
SR_31011	CAMPBELL'S, V8 Vegetable Juice, Calcium Enriched V8	31011	31011	31011
SR_31012	CAMPBELL'S, V8 Vegetable Juice, Low Sodium V8	31012	31012	31012
SR_31013	CAMPBELL'S, V8 Vegetable Juice, Spicy Hot V8	31013	31013	31013
SR_31014	PACE, Jalapenos Nacho Sliced Peppers	31014	31014	31014
SR_31015	PACE, Diced Green Chilies	31015	31015	31015
SR_31016	CAMPBELL'S, V8 60% Vegetable Juice, V8 V-Lite	31016	31016	31016
SR_31017	CAMPBELL'S, V8 Vegetable Juice, Low Sodium Spicy Hot	31017	31017	31017
SR_31018	CAMPBELL'S, V8 Vegetable Juice, High Fiber V8	31018	31018	31018
SR_31019	Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry	31019	31019	31019
SR_31020	Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated	31020	31020	31020
SR_31021	Potatoes, hash brown, refrigerated, unprepared	31021	31021	31021
SR_31022	Potatoes, hash brown, refrigerated, prepared, pan-fried in canola oil	31022	31022	31022
SR_31023	Sweet Potatoes, french fried, frozen as packaged, salt added in processing	31023	31023	31023
SR_31024	Sweet Potatoes, french fried, crosscut, frozen, unprepared	31024	31024	31024
SR_31025	Sweet Potato puffs, frozen, unprepared	31025	31025	31025
SR_31026	Potatoes, yellow fleshed, roasted, salt added in processing, frozen, unprepared	31026	31026	31026
SR_31027	Potatoes, yellow fleshed, french fried, frozen, unprepared	31027	31027	31027
SR_31028	Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared	31028	31028	31028
SR_31029	Potatoes, french fried, wedge cut, frozen, unprepared	31029	31029	31029
SR_31030	Potatoes, french fried, steak cut, salt not added in processing, frozen, unprepared	31030	31030	31030
SR_31031	Potatoes, french fried, cross cut, frozen, unprepared	31031	31031	31031
SR_31032	Vegetable smoothie, NAKED JUICE, KALE BLAZER			31032
SR_31033	Ginger root, pickled, canned, with artificial sweetener			31033
SR_31034	Peppers, hot pickled, canned			31034
SR_31035	Vegetable juice, BOLTHOUSE FARMS, DAILY GREENS			31035
SR_31036	Potatoes, mashed, ready-to-eat			31036
SR_32000	Rice and vermicelli mix, beef flavor, unprepared	32000	32000	32000
SR_32001	Rice and vermicelli mix, beef flavor, prepared with 80% margarine	32001	32001	32001
SR_32002	Rice and vermicelli mix, rice pilaf flavor, unprepared	32002	32002	32002
SR_32003	Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine	32003	32003	32003
SR_32004	Macaroni and cheese, box mix with cheese sauce, unprepared	32004	32004	32004
SR_32005	Macaroni and cheese, box mix with cheese sauce, prepared	32005	32005	32005
SR_32006	Taquitos, frozen, chicken and cheese, oven-heated	32006	32006	32006
SR_32007	Taquitos, frozen, beef and cheese, oven-heated	32007	32007	32007
SR_32008	Pasta mix, classic cheeseburger macaroni, unprepared	32008	32008	32008
SR_32009	Pasta mix, classic beef, unprepared	32009	32009	32009
SR_32010	Pasta mix, Italian lasagna, unprepared	32010	32010	32010
SR_32011	Yellow rice with seasoning, dry packet mix, unprepared	32011	32011	32011
SR_32012	Pizza rolls, frozen, unprepared	32012	32012	32012
SR_32013	Potsticker or wonton, pork and vegetable, frozen, unprepared	32013	32013	32013
SR_32014	Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared	32014	32014	32014
SR_32015	Turnover, cheese-filled, tomato-based sauce, frozen, unprepared	32015	32015	32015
SR_32016	Macaroni or noodles with cheese, microwaveable, unprepared	32016	32016	32016
SR_32017	Pasta mix, Italian four cheese lasagna, unprepared	32017	32017	32017
SR_32018	Spanish rice mix, dry mix, unprepared		32018	32018
SR_32019	Lasagna, cheese, frozen, unprepared	32019	32019	32019
SR_32020	Chicken, thighs, frozen, breaded, reheated		32020	32020
SR_32021	Spanish rice mix, dry mix, prepared (with canola/vegetable oil blend or diced tomatoes and margarine)		32021	32021
SR_32022	KASHI Three Cheese Ravioli with Mediterranean Tomato Sauce, frozen, unprepared		32022	32022
SR_32023	KASHI Mushroom & Asparagus Risotto, frozen, unprepared		32023	32023
SR_32024	Rice mix, cheese flavor, dry mix, unprepared			32024
SR_32025	Dumpling, potato- or cheese-filled, frozen			32025
SR_32026	Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen			32026
SR_32027	Turnover, meat- and cheese-filled, tomato-based sauce, reduced fat, frozen			32027
SR_32028	Turnover, filled with egg, meat and cheese, frozen			32028
SR_32029	Rice mix, white and wild, flavored, unprepared			32029
SR_32030	KASHI Italian Vegetable Medley Pasta, frozen, unprepared			32030
SR_32031	Salisbury steak with gravy, frozen			32031
SR_32032	Sausage, egg and cheese breakfast biscuit			32032
SR_32034	HUNGRY MAN, Salisbury Steak With Gravy,Frozen, Unprepared			32034
SR_32035	BANQUET, Salisbury Steak With Gravy, Family Size, Frozen, Unprepared			32035
SR_32036	JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, Frozen, Unprepared			32036
SR_33862	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, powder	33862	33862	33862
SR_33863	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder	33863	33863	33863
SR_33864	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, Liquid concentrate, not reconstituted	33864	33864	33864
SR_33865	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, Liquid concentrate, not reconstituted	33865	33865	33865
SR_33866	Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler, LIPIL, powder	33866	33866	33866
SR_33867	Infant formula, GERBER, GOOD START, PROTECT PLUS, powder	33867	33867	33867
SR_33868	Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder	33868	33868	33868
SR_33869	Infant formula, GERBER, GOOD START 2, PROTECT PLUS, powder	33869	33869	33869
SR_33870	Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler, LIPIL, powder	33870	33870	33870
SR_33871	Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA	33871	33871	33871
SR_33872	Infant formula, GERBER, GOOD START 2 SOY, with iron, powder	33872	33872	33872
SR_33873	Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, AA LIPIL, powder, not reconstituted	33873	33873	33873
SR_33874	Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed Low iron	33874	33874	33874
SR_33875	Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 24 calories ready-to-feed Low iron	33875	33875	33875
SR_33876	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, ready-to-feed	33876	33876	33876
SR_33877	Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, powder	33877	33877	33877
SR_33878	Babyfood, GERBER, Banana with orange medley			33878
SR_33879	Babyfood, finger snacks, GERBER, GRADUATES, LIL CRUNCHIES - MILD CHEDDAR			33879
SR_35001	Agutuk, fish/berry with seal oil (Alaskan ice cream) (Alaska Native)	35001	35001	35001
SR_35003	Agutuk, meat-caribou (Alaskan ice cream) (Alaska Native)	35003	35003	35003
SR_35004	Ascidians (tunughnak) (Alaska Native)	35004	35004	35004
SR_35007	Bear, black, meat (Alaska Native)	35007	35007	35007
SR_35008	Bear, polar, meat, raw (Alaska Native)	35008	35008	35008
SR_35009	Whale, beluga, meat, dried (Alaska Native)	35009	35009	35009
SR_35010	Whale, beluga, eyes (Alaska Native)	35010	35010	35010
SR_35011	Whale, beluga, meat, raw (Alaska Native)	35011	35011	35011
SR_35012	Whale, beluga, flipper, raw (Alaska Native)	35012	35012	35012
SR_35013	Whale, beluga, liver, raw (Alaska Native)	35013	35013	35013
SR_35014	Oil, beluga, whale (Alaska Native)	35014	35014	35014
SR_35015	Blackberries, wild, raw (Alaska Native)	35015	35015	35015
SR_35016	Fish, blackfish, whole (Alaska Native)	35016	35016	35016
SR_35017	Blueberries, wild, frozen (Alaska Native)	35017	35017	35017
SR_35021	Caribou, bone marrow, raw (Alaska Native)	35021	35021	35021
SR_35022	Caribou, eye, raw (Alaska Native)	35022	35022	35022
SR_35023	Caribou, liver, raw (Alaska Native)	35023	35023	35023
SR_35024	Stew/soup, caribou (Alaska Native)	35024	35024	35024
SR_35025	Caribou, tongue, raw (Alaska Native)	35025	35025	35025
SR_35026	Chiton, leathery, gumboots (Alaska Native)	35026	35026	35026
SR_35027	Cloudberries, raw (Alaska Native)	35027	35027	35027
SR_35028	Cockles, raw (Alaska Native)	35028	35028	35028
SR_35029	Cranberries, wild, bush, raw (Alaska Native)	35029	35029	35029
SR_35030	Cranberry, low bush or lingenberry, raw (Alaska Native)	35030	35030	35030
SR_35034	Fish, devilfish, meat (Alaska Native)	35034	35034	35034
SR_35038	Fireweed, young leaves, raw (Alaska Native)	35038	35038	35038
SR_35039	Fish, herring eggs on giant kelp, Pacific (Alaska Native)	35039	35039	35039
SR_35040	Fish, herring eggs, Pacific, dry (Alaska Native)	35040	35040	35040
SR_35041	Fish, herring eggs, Pacific, plain (Alaska Native)	35041	35041	35041
SR_35042	Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)	35042	35042	35042
SR_35043	Huckleberries, raw (Alaska Native)	35043	35043	35043
SR_35046	Fish, lingcod, meat, raw (Alaska Native)	35046	35046	35046
SR_35047	Fish, lingcod, liver (Alaska Native)	35047	35047	35047
SR_35048	Stew, moose (Alaska Native)	35048	35048	35048
SR_35049	Moose, meat, raw (Alaska Native)	35049	35049	35049
SR_35050	Mashu roots, raw (Alaska Native)	35050	35050	35050
SR_35051	Moose, liver, braised (Alaska Native)	35051	35051	35051
SR_35052	Mouse nuts, roots (Alaska Native)	35052	35052	35052
SR_35053	Mouse nuts, seedlings (Alaska Native)	35053	35053	35053
SR_35054	Octopus (Alaska Native)	35054	35054	35054
SR_35055	Seal, bearded (Oogruk), meat, dried (Alaska Native)	35055	35055	35055
SR_35056	Seal, bearded (Oogruk), meat, raw (Alaska Native)	35056	35056	35056
SR_35057	Oil, bearded seal (Oogruk) (Alaska Native)	35057	35057	35057
SR_35058	Oopah (tunicate), whole animal (Alaska Native)	35058	35058	35058
SR_35059	Owl, horned, flesh, raw (Alaska Native)	35059	35059	35059
SR_35060	Fish, pike, northern, liver (Alaska Native)	35060	35060	35060
SR_35063	Rhubarb, wild, leaves (Alaska Native)	35063	35063	35063
SR_35064	Fish, salmon, tipnuk, fermented (Alaska Native)	35064	35064	35064
SR_35065	Fish, salmon, king, chinook, kippered, canned (Alaska Native)	35065	35065	35065
SR_35066	Fish, salmon, king, chinook, smoked and canned (Alaska Native)	35066	35066	35066
SR_35067	Fish, salmon, king, chinook, smoked, brined (Alaska Native)	35067	35067	35067
SR_35068	Fish, salmon, king, chinook, liver (Alaska Native)	35068	35068	35068
SR_35069	Duck, scoter, white-winged, meat (Alaska Native)	35069	35069	35069
SR_35070	Sea cucumber, yane (Alaska Native)	35070	35070	35070
SR_35071	Seal, ringed, meat (Alaska Native)	35071	35071	35071
SR_35072	Seal, ringed, liver (Alaska Native)	35072	35072	35072
SR_35073	Soup, fish, homemade (Alaska Native)	35073	35073	35073
SR_35074	Sourdock, young leaves (Alaska Native)	35074	35074	35074
SR_35075	Squirrel, ground, meat (Alaska Native)	35075	35075	35075
SR_35078	Tea, tundra, herb and laborador combination (Alaska Native)	35078	35078	35078
SR_35079	Walrus, meat, dried (Alaska Native)	35079	35079	35079
SR_35080	Deer (venison), sitka, raw (Alaska Native)	35080	35080	35080
SR_35081	Walrus, meat, raw (Alaska Native)	35081	35081	35081
SR_35082	Walrus, meat and subcutaneous fat raw (Alaska Native)	35082	35082	35082
SR_35083	Walrus, liver, raw (Alaska Native)	35083	35083	35083
SR_35084	Oil, walrus (Alaska Native)	35084	35084	35084
SR_35085	Whale, bowhead, subcutaneous fat (blubber) (Alaska Native)	35085	35085	35085
SR_35086	Whale, bowhead, skin and subcutaneous fat (muktuk) (Alaska Native)	35086	35086	35086
SR_35087	Oil, whale, bowhead (Alaska Native)	35087	35087	35087
SR_35088	Fish, whitefish, broad, liver (Alaska Native)	35088	35088	35088
SR_35089	Fish, whitefish, mixed species, raw (Alaska Native)	35089	35089	35089
SR_35091	Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)	35091	35091	35091
SR_35092	Willow, leaves in oil (Alaska Native)	35092	35092	35092
SR_35093	Willow, young leaves, chopped (Alaska Native)	35093	35093	35093
SR_35130	Mush, blue corn with ash (Navajo)	35130	35130	35130
SR_35131	Cornmeal, blue (Navajo)	35131	35131	35131
SR_35132	Melon, banana (Navajo)	35132	35132	35132
SR_35133	Chilchen (Red Berry Beverage) (Navajo)	35133	35133	35133
SR_35134	Corn, dried (Navajo)	35134	35134	35134
SR_35135	Corn, white, steamed (Navajo)	35135	35135	35135
SR_35136	Cornmeal, white (Navajo)	35136	35136	35136
SR_35137	Cornmeal, yellow (Navajo)	35137	35137	35137
SR_35138	Squash, Indian, raw (Navajo)	35138	35138	35138
SR_35139	Squash, Indian, cooked, boiled (Navajo)	35139	35139	35139
SR_35140	Bread, kneel down (Navajo)	35140	35140	35140
SR_35141	Mutton, cooked, roasted (Navajo)	35141	35141	35141
SR_35142	Frybread, made with lard (Navajo)	35142	35142	35142
SR_35143	Tortilla, includes plain and from mutton sandwich (Navajo)	35143	35143	35143
SR_35144	Stew, dumpling with mutton (Navajo)	35144	35144	35144
SR_35145	Stew, hominy with mutton (Navajo)	35145	35145	35145
SR_35146	Stew, mutton, corn, squash (Navajo)	35146	35146	35146
SR_35147	Tamales (Navajo)	35147	35147	35147
SR_35148	Stew, steamed corn (Navajo)	35148	35148	35148
SR_35149	Fish, halibut, raw, with skin (Alaska Native)	35149	35149	35149
SR_35150	Fish, salmon, coho (silver), raw (Alaska Native)	35150	35150	35150
SR_35151	Fish, salmon, sockeye (red), raw (Alaska Native)	35151	35151	35151
SR_35152	Fish, Salmon, Chum, raw (Alaska Native)	35152	35152	35152
SR_35153	Fish, salmon, king (chinook), raw (Alaska Native)	35153	35153	35153
SR_35154	Salmonberries, raw (Alaska Native)	35154	35154	35154
SR_35155	Blueberries, wild, raw (Alaska Native)	35155	35155	35155
SR_35156	Oil, spotted seal (Alaska Native)	35156	35156	35156
SR_35157	Fish, salmon, red, canned, bones removed (Alaska Native)	35157	35157	35157
SR_35158	Fish, whitefish, eggs (Alaska Native)	35158	35158	35158
SR_35160	Caribou, rump meat, half dried (Alaska Native)	35160	35160	35160
SR_35161	Caribou, shoulder meat, dried (Alaska Native)	35161	35161	35161
SR_35162	Caribou, hind quarter meat, raw (Alaska Native)	35162	35162	35162
SR_35164	Seal, bearded (Oogruk), meat, dried, in oil (Alaska Native)	35164	35164	35164
SR_35165	Fish, whitefish, dried (Alaska Native)	35165	35165	35165
SR_35166	Fish, salmon, red, (sockeye), canned, smoked (Alaska Native)	35166	35166	35166
SR_35167	Fish, salmon, red, (sockeye), kippered (Alaska Native)	35167	35167	35167
SR_35168	Fish, salmon, king, with skin, kippered, (Alaska Native)	35168	35168	35168
SR_35169	Fish, sheefish, raw (Alaska Native)	35169	35169	35169
SR_35170	Seal, bearded (Oogruk), meat, low quadrant, raw (Alaska Native)	35170	35170	35170
SR_35171	Fish, salmon, chum, dried (Alaska Native)	35171	35171	35171
SR_35172	Elk, free range, ground, cooked patties (Shoshone Bannock)	35172	35172	35172
SR_35173	Elk, free range, ground, raw (Shoshone Bannock)	35173	35173	35173
SR_35174	Buffalo, free range, top round steak, raw (Shoshone Bannock)	35174	35174	35174
SR_35175	Seal, bearded (Oogruk), meat, partially dried (Alaska Native)	35175	35175	35175
SR_35176	Buffalo, free range, top round steak, cooked (Shoshone Bannock)	35176	35176	35176
SR_35177	Elk, free range, roast, eye of round, raw (Shoshone Bannock)	35177	35177	35177
SR_35178	Elk, free range, roast, eye of round, cooked (Shoshone Bannock)	35178	35178	35178
SR_35179	Chokecherries, raw, pitted (Shoshone Bannock)	35179	35179	35179
SR_35180	Steelhead trout, dried, flesh (Shoshone Bannock)	35180	35180	35180
SR_35181	Steelhead trout, boiled, canned (Alaska Native)	35181	35181	35181
SR_35182	Acorn stew (Apache)	35182	35182	35182
SR_35183	Corn, dried, yellow (Northern Plains Indians)	35183	35183	35183
SR_35184	Smelt, dried (Alaska Native)	35184	35184	35184
SR_35185	Frybread, made with lard (Apache)	35185	35185	35185
SR_35186	Corned beef and potatoes in tortilla (Apache)	35186	35186	35186
SR_35187	Tennis Bread, plain (Apache)	35187	35187	35187
SR_35188	Fish, halibut, cooked, with skin (Alaska Native)	35188	35188	35188
SR_35190	Salmon, red (sockeye), filets with skin, smoked (Alaska Native)	35190	35190	35190
SR_35192	Agave, raw (Southwest)	35192	35192	35192
SR_35193	Agave, cooked (Southwest)	35193	35193	35193
SR_35194	Agave, dried (Southwest)	35194	35194	35194
SR_35195	Cattail, Narrow Leaf Shoots (Northern Plains Indians)	35195	35195	35195
SR_35196	Lambsquarters, raw (Northern Plains Indians)	35196	35196	35196
SR_35197	Lambsquarters, steamed (Northern Plains Indians)	35197	35197	35197
SR_35198	Prickly pears, raw (Northern Plains Indians)	35198	35198	35198
SR_35199	Prickly pears, broiled (Northern Plains Indians)	35199	35199	35199
SR_35200	Prairie Turnips, raw (Northern Plains Indians)	35200	35200	35200
SR_35201	Prairie Turnips, boiled (Northern Plains Indians)	35201	35201	35201
SR_35202	Raspberries, wild (Northern Plains Indians)	35202	35202	35202
SR_35203	Rose Hips, wild (Northern Plains Indians)	35203	35203	35203
SR_35204	Chokecherries, raw, pitted (Northern Plains Indians)	35204	35204	35204
SR_35205	Stinging Nettles, blanched (Northern Plains Indians)	35205	35205	35205
SR_35206	Plums, wild (Northern Plains Indians)	35206	35206	35206
SR_35207	Pinon Nuts, roasted (Navajo)	35207	35207	35207
SR_35211	Caribou, hind quarter, meat, cooked (Alaska Native)	35211	35211	35211
SR_35225	Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)	35225	35225	35225
SR_35226	Sea lion, Steller, liver (Alaska Native)	35226	35226	35226
SR_35227	Sea lion, Steller, kidney (Alaska Native)	35227	35227	35227
SR_35228	Sea lion, Steller, heart (Alaska Native)	35228	35228	35228
SR_35229	Sea lion, Steller, meat (Alaska Native)	35229	35229	35229
SR_35230	Sea lion, Steller, meat with fat (Alaska Native)	35230	35230	35230
SR_35231	Sea lion, Steller, fat (Alaska Native)	35231	35231	35231
SR_35232	Wocas, dried seeds, Oregon, yellow pond lily (Klamath)	35232	35232	35232
SR_35233	Hazelnuts, beaked (Northern Plains Indians)	35233	35233	35233
SR_35234	Piki bread, made from blue cornmeal (Hopi)	35234	35234	35234
SR_35235	Wocas, tuber, cooked, Oregon, yellow pond lily (Klamath)	35235	35235	35235
SR_35236	Stew, pinto bean and hominy, badufsuki (Hopi)	35236	35236	35236
SR_35237	Tamales, masa and pork filling (Hopi)	35237	35237	35237
SR_35238	Tea, herbal, brewed, Hohoysi (Hopi)	35238	35238	35238
SR_35239	Tortilla, blue corn, Sakwavikaviki (Hopi)	35239	35239	35239
SR_35240	Bread, blue corn, somiviki (Hopi)	35240	35240	35240
SR_36000	APPLEBEE'S, 9 oz house sirloin steak	36000	36000	36000
SR_36001	APPLEBEE'S, Double Crunch Shrimp	36001	36001	36001
SR_36002	APPLEBEE'S, french fries	36002	36002	36002
SR_36003	APPLEBEE'S, KRAFT, Macaroni & Cheese, from kid's menu	36003	36003	36003
SR_36004	APPLEBEE'S, mozzarella sticks	36004	36004	36004
SR_36005	APPLEBEE'S, chicken tenders, from kids' menu	36005	36005	36005
SR_36006	T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded	36006	36006	36006
SR_36007	T.G.I. FRIDAY'S, french fries	36007	36007	36007
SR_36008	T.G.I. FRIDAY'S, fried mozzarella	36008	36008	36008
SR_36009	T.G.I. FRIDAY'S, macaroni & cheese, from kid's menu	36009	36009	36009
SR_36010	T.G.I. FRIDAY'S, chicken fingers, from kids' menu	36010	36010	36010
SR_36011	T.G.I. FRIDAY'S, classic sirloin steak (10 oz)	36011	36011	36011
